2420684.9 3.7
2420686.7 3.9
2420686.9 3.8
2420687.7 4.0
2420688.7 4.1
2420689.7 4.1
2420690.7 3.4
2420690.9 3.4
2420691.7 3.5
2420692.7 4.1
2420693.7 4.3
2420694.7 4.1
2420697.7 4.0
2420699.7 4.2
2420701.7 3.8
2420706.7 4.0
2420707.7 4.2
2420709.7 4.2
2420710.7 4.3
2420716.7 3.5
2420717.7 4.0
2420718.7 3.8
2420719.7 4.0
2420720.7 4.2
2420720.9 4.1
2420721.7 4.3
2420722.7 3.6
2420723.7 3.8
2420724.7 4.2
2420725.7 4.3
2420726.7 4.3
2420727.7 3.5
2420727.9 3.8
2420728.7 3.9
2420728.9 3.6
2420729.7 3.9
2420730.7 4.1
2420732.7 4.0
2420733.7 3.4
2420734.7 4.0
2420735.7 4.1
2420736.7 4.0
2420738.7 3.5
2420739.7 3.9
2420740.7 4.0
2420741.6 4.1
2420744.7 3.5
2420745.7 3.9
2420746.7 4.0
2420747.0 4.2
2420747.7 4.2
2420748.6 3.6
2420749.7 3.4
2420750.7 3.8
2420752.6 3.4
2420753.7 4.1
2420755.7 3.4
2420756.7 4.0
2420757.7 4.3
2420758.7 4.1
2420759.7 3.6
2421569.3 3.9
2421573.3 4.0
2421597.3 3.9
2421602.4 3.8
2421607.3 3.9
2421608.3 3.8
2421610.4 4.1
2421622.3 4.3
2421623.3 3.9
2421624.3 3.7
2421626.3 4.2
2421627.3 4.0
2421629.3 3.7
2421631.3 3.9
2421634.3 3.9
2421635.3 4.0
2421636.3 3.9
2421637.3 4.2
2421661.4 3.7
2421662.3 3.9
2421663.3 4.0
2421664.3 3.9
2421665.3 4.1
2421666.3 4.0
2421667.3 3.7
2421668.3 3.9
2421676.3 3.9
2421849.3 3.2
2421861.3 3.9
2421863.3 4.0
2421867.3 4.1
2421868.4 3.9
2421875.3 4.1
2421876.3 3.5
2421877.3 3.7
2421893.3 3.9
2421896.3 4.1
2421897.3 3.8
2421899.4 3.8
2421902.3 4.0
2421907.3 4.0
2421918.3 4.0
2421919.2 3.7
2421920.3 3.9
2421921.2 4.0
2421928.2 4.1
2421947.3 3.9
2421952.3 3.7
2421961.2 4.0
2421967.3 3.8
2421980.3 4.1
2422029.3 4.1
2422226.6 3.7
2422227.6 3.9
2422228.7 4.2
2422229.6 4.0
2422230.6 3.0
2423671.542 4.2
2423672.625 4.1
2423686.541 3.9
2423687.625 4.1
2423690.541 3.6
2423691.569 3.8
2423692.625 4.1
2423693.605 4.2
2423694.500 4.1
2423695.500 3.6
2423696.510 3.8
2423702.541 4.2
2423703.521 4.1
2423704.500 4.2
2423705.510 3.9
2423706.517 3.6
2423707.569 3.8
2423708.595 4.1
2423710.500 4.0
2423712.500 3.7
2423719.520 4.2
2423721.520 3.9
2423722.583 3.6
2423723.541 3.8
2423725.500 4.1
2423726.583 4.2
2423732.500 3.8
2423733.541 3.6
2423734.541 3.8
2423735.583 4.1
2423737.490 4.0
2423738.583 3.6
2423740.498 4.2
2423741.667 4.0
2423742.625 3.7
2423743.459 3.6
2423744.541 3.8
2423750.500 3.7
2423751.520 4.0
2423752.500 4.2
2423754.459 3.6
2423756.490 4.2
2423757.490 4.2
2423760.490 3.7
2423763.490 4.2
2423778.500 4.2
2423780.490 4.0
2423957.646 3.7
2423962.667 4.0
2423965.670 3.6
2423970.677 4.1
2423971.595 4.2
2423975.680 3.6
2423976.605 3.9
2423982.625 4.2
2423985.619 3.6
2423989.637 4.0
2423990.625 3.6
2423991.648 3.8
2424674.590 4.2
2424678.671 3.6
2424679.541 3.7
2424680.667 4.2
2424682.583 3.7
2424691.583 4.2
2424695.583 4.0
2427718.5 4.1
2427718.6 4.2
2427719.5 4.2
2427719.5 4.1
2427719.61 3.9
2427720.5 4.7
2427720.5 4.4
2427720.5 4.1
2427720.64 3.9
2427723.5 4.5
2427723.6 4.7
2427725.5 3.8
2427725.65 3.8
2427727.5 4.2
2427727.6 4.4
2427727.6 4.4
2427727.64 3.9
2427728.6 4.8
2427728.6 4.8
2427731.5 4.5
2427735.5 4.4
2427735.5 4.4
2427736.6 4.2
2427736.6 4.4
2427738.5 4.4
2427743.6 4.7
2427743.61 4.2
2427744.5 4.7
2427744.6 4.7
2427744.61 4.5
2427745.5 4.2
2427745.5 4.2
2427745.5 4.7
2427745.61 4.5
2427747.6 4.2
2427747.6 3.9
2427751.5 4.5
2427751.5 4.2
2427751.61 4.5
2427752.5 4.2
2427752.5 4.2
2427753.67 3.4
2427756.4 5.0
2427756.4 5.0
2427757.4 4.4
2427757.5 3.9
2427757.5 3.8
2427757.61 3.4
2427764.4 4.5
2427764.4 3.9
2427767.5 4.7
2427767.59 4.1
2427773.5 3.9
2427774.5 4.2
2427774.5 4.4
2427776.5 4.5
2427777.5 4.7
2427777.5 4.5
2427780.5 4.4
2427780.5 4.4
2427780.59 4.4
2427781.5 4.4
2427781.59 4.2
2427783.4 4.7
2427783.4 4.7
2427790.4 4.2
2427790.4 4.2
2427799.4 4.8
2427799.4 4.4
2427802.4 4.1
2427803.5 4.7
2427804.4 4.5
2427805.4 4.4
2427806.5 4.2
2427808.5 4.7
2427814.5 4.7
2427814.5 4.7
2431613.42 4.0
2431619.35 4.1
2431620.34 4.2
2431621.36 3.6
2431623.41 4.0
2431629.35 4.0
2431629.8 4.1
2431632.35 3.6
2431633.35 3.7
2431633.7 3.7
2431634.35 4.0
2431634.7 4.0
2431635.34 4.1
2431636.39 4.1
2431636.7 4.2
2431637.42 3.6
2431638.35 3.7
2431638.606 3.6
2431639.32 3.9
2431640.36 4.0
2431640.601 4.0
2431641.34 4.1
2431642.32 3.9
2431643.31 3.7
2431643.39 3.6
2431645.32 4.0
2431646.39 4.1
2431647.37 4.1
2431650.75 4.0
2431657.33 4.1
2431659.545 4.3
2431660.632 4.2
2431661.66 4.3
2431664.33 3.6
2431670.633 3.9
2431671.657 3.8
2431672.57 3.9
2431673.33 4.1
2431674.31 4.1
2431675.39 3.5
2431675.653 3.9
2431676.34 3.9
2431676.563 3.7
2431677.42 4.0
2431677.612 3.7
2431678.606 3.9
2431680.751 4.0
2431681.571 3.6
2431686.55 3.7
2431696.556 4.1
2431697.521 3.8
2431700.573 4.2
2431701.588 3.9
2431702.608 3.7
2431704.607 3.7
2431705.629 4.0
2431706.622 3.8
2431709.594 4.0
2431710.1 4.2
2431711.1 4.2
2431713.1 3.8
2431723.1 4.2
2431724.618 4.2
2431726.5 4.1
2431726.573 4.1
2431730.15 3.9
2431731.15 4.3
2431731.606 4.0
2431734.14 3.7
2431735.15 4.0
2431736.15 4.1
2431737.15 4.3
2431738.14 4.2
2431738.635 4.1
2431739.15 3.8
2431740.15 3.5
2431740.627 3.7
2431741.18 4.1
2431741.573 3.9
2431742.596 3.6
2431743.583 4.1
2431744.617 3.8
2431746.606 3.7
2431752.627 3.8
2431753.15 4.3
2431754.15 4.4
2431755.599 3.7
2431756.18 3.8
2431756.597 3.8
2431757.18 4.3
2431758.18 4.4
2431758.576 4.0
2431761.18 4.0
2431762.18 4.0
2431763.18 4.2
2431764.14 4.3
2431764.583 4.1
2431766.569 3.7
2431767.604 3.9
2431769.594 4.0
2431773.542 4.0
2431775.625 4.0
2431776.604 3.7
2431778.51 3.6
2431779.13 4.0
2431780.479 3.9
2431781.18 4.3
2431782.18 4.1
2431782.458 3.6
2431783.51 3.8
2431784.594 4.2
2431786.594 4.0
2431790.472 3.6
2431791.16 4.4
2431791.604 4.0
2431792.18 3.9
2431792.542 3.8
2431794.16 3.9
2431797.14 4.1
2431798.16 4.0
2431798.585 3.6
2431799.13 3.9
2431800.12 4.2
2431800.20 4.2
2431801.13 4.2
2431801.20 4.2
2431801.458 4.0
2431802.13 4.3
2431802.542 4.2
2431803.14 4.2
2431805.15 4.0
2431805.579 3.9
2431806.13 4.1
2431806.455 4.0
2431807.14 4.4
2431807.51 4.0
2431808.14 4.4
2431809.15 3.8
2431810.15 3.9
2431811.458 3.8
2431813.463 3.9
2431814.1 4.1
2431815.17 3.8
2431816.494 4.0
2431817.5 4.2
2431819.583 4.0
2431820.19 3.7
2431822.5 4.1
2431824.5 4.2
2431826.511 4.2
2431831.512 3.6
2431833.519 4.1
2431834.608 4.2
2431835.625 4.0
2431836.646 3.8
2431838.462 3.8
2431839.606 4.1
2431842.502 3.8
2431843.498 3.7
2431844.449 4.1
2431845.583 4.1
2431846.502 3.9
2431848.61 4.0
2431850.688 4.2
2431853.583 4.0
2431854.5 4.2
2431854.948 4.1
2431855.556 3.8
2431856.566 3.8
2431859.876 3.8
2431860.48 4.0
2431863.542 3.6
2431864.521 3.8
2431867.531 4.2
2431868.522 3.9
2431868.948 3.8
2431869.493 3.8
2431872.528 4.2
2431872.944 4.1
2431873.521 3.8
2431877.583 4.2
2431880.917 4.0
2431883.938 3.6
2431884.941 3.8
2431899.917 3.6
2431906.919 3.9
2431907.92 3.7
2431908.919 3.7
2431910.915 3.6
2431913.875 4.2
2431921.881 3.6
2431924.888 4.2
2431927.892 3.9
2431928.888 4.1
2431931.886 4.1
2431932.893 3.8
2431935.897 3.8
2431946.912 4.2
2431950.907 4.0
2431953.894 3.7
2431960.906 4.0
2431962.875 4.2
2431965.875 3.6
2431969.7 4.1
2431970.635 3.9
2431971.604 3.7
2431972.886 4.0
2431976.97 4.0
2431979.92 4.1
2431980.7 4.5
2431981.92 4.0
2431987.72 3.9
2431989.64 3.7
2431990.64 3.6
2431991.7 3.7
2431991.7 3.7
2431993.7 3.8
2431994.7 4.0
2431995.66 4.1
2431995.7 4.2
2431996.7 3.7
2431996.79 3.8
2431997.7 3.7
2431997.82 3.7
2431998.81 4.0
2431999.7 4.0
2431999.94 3.9
2432000.6 4.3
2432001.63 3.6
2432004.32 3.6
2432004.6 4.2
2432005.32 3.8
2432005.7 4.3
2432006.71 4.0
2432008.6 3.7
2432008.73 3.8
2432009.6 3.8
2432009.61 4.1
2432010.63 4.0
2432010.7 4.2
2432013.8 3.7
2432014.7 3.8
2432015.77 4.0
2432015.8 4.1
2432016.7 4.2
2432017.87 4.0
2432018.6 3.7
2432020.6 3.8
2432020.72 4.0
2432021.7 4.3
2432021.7 3.9
2432021.72 4.0
2432022.41 4.0
2432023.42 3.9
2432023.7 3.7
2432024.6 3.7
2432025.4 3.8
2432025.7 3.8
2432025.89 4.0
2432026.76 4.1
2432028.7 3.7
2432028.77 3.9
2432029.62 3.8
2432030.7 3.6
2432030.71 3.6
2432031.7 3.9
2432031.93 3.6
2432032.71 4.1
2432037.6 3.8
2432037.66 4.2
2432040.7 4.1
2432042.65 4.2
2432043.65 4.1
2432047.65 4.0
2432049.6 4.0
2432053.68 4.2
2432053.7 4.1
2432055.7 3.7
2432056.7 3.4
2432057.6 3.4
2432057.63 4.0
2432058.6 3.5
2432058.64 4.1
2432059.6 4.1
2432059.69 3.9
2432059.7 3.7
2432060.6 3.7
2432060.65 4.1
2432061.65 3.9
2432063.6 3.5
2432064.64 4.0
2432065.7 4.1
2432067.67 4.1
2432067.7 3.7
2432068.6 4.0
2432069.67 4.0
2432070.65 4.2
2432071.67 4.0
2432072.5201 3.5
2432072.69 3.6
2432073.67 4.0
2432074.69 4.1
2432075.63 4.1
2432077.6 3.4
2432077.63 3.6
2432078.61 4.0
2432079.6 4.0
2432079.62 4.1
2432080.6 4.2
2432080.6 4.0
2432081.6 3.7
2432081.62 4.2
2432082.65 3.6
2432083.6 3.8
2432083.67 4.0
2432085.63 4.0
2432086.6 4.1
2432086.62 4.2
2432088.5 3.8
2432089.6 3.9
2432089.63 4.0
2432090.6 3.9
2432090.67 4.0
2432091.62 4.2
2432092.6 4.0
2432092.69 4.0
2432093.6 3.7
2432093.66 3.8
2432094.67 4.0
2432095.6 4.6
2432096.6 3.9
2432096.66 4.1
2432097.66 4.2
2432097.7 3.9
2432098.5 3.8
2432098.67 4.1
2432098.9 3.7
2432099.58 3.9
2432099.7 3.9
2432100.5 4.0
2432100.6 3.8
2432100.61 4.1
2432101.6 4.1
2432101.6 4.0
2432106.6 3.7
2432106.67 4.1
2432107.61 4.2
2432108.61 4.2
2432109.5 3.7
2432109.6 3.7
2432109.65 3.6
2432111.65 4.1
2432112.6 4.1
2432113.7 4.1
2432113.7 4.0
2432115.6 3.8
2432115.63 3.9
2432117.6 3.9
2432117.67 4.1
2432118.66 4.1
2432119.68 3.9
2432120.65 3.9
2432120.7 3.8
2432122.67 4.1
2432123.7 3.7
2432125.7 4.0
2432127.6 3.9
2432128.6 4.1
2432130.66 4.0
2432131.61 3.7
2432132.67 4.0
2432134.65 4.2
2432137.6 3.6
2432137.6 3.8
2432138.65 4.0
2432140.62 4.2
2432142.00 3.7
2432142.6 3.8
2432143.67 3.7
2432145.07 4.1
2432145.65 4.2
2432152.65 3.9
2432154.5 4.0
2432156.49 4.2
2432157.6 3.7
2432162.5 4.1
2432162.62 4.0
2432164.62 3.8
2432165.65 4.0
2432166.63 4.0
2432167.5 4.2
2432168.63 3.8
2432169.49 3.8
2432171.5 4.1
2432177.5 4.0
2432180.28 3.8
2432180.62 3.9
2432181.63 4.0
2432182.65 3.8
2432183.63 3.6
2432185.67 4.0
2432190.65 3.7
2432191.5 3.8
2432195.54 3.6
2432196.54 3.7
2432198.54 4.2
2432199.54 3.7
2432201.62 3.6
2432204.49 3.9
2432206.54 3.7
2432206.58 3.6
2432207.46 3.8
2432207.55 3.8
2432208.46 3.9
2432209.59 3.7
2432210.54 3.6
2432211.52 3.6
2432213.45 3.9
2432213.54 4.1
2432214.5 4.0
2432215.46 4.1
2432217.46 3.6
2432217.6 3.7
2432218.53 3.7
2432219.45 3.9
2432220.46 4.1
2432221.9 3.7
2432223.91 3.7
2432226.94 3.7
2432230.9 3.7
2432234.9 3.6
2432235.9 3.7
2432236.87 3.7
2432239.92 3.9
2432241.92 3.7
2432242.92 3.9
2432247.87 3.9
2432248.85 4.1
2432249.85 4.1
2432252.84 3.7
2432253.87 3.7
2432262.85 3.9
2432263.87 3.7
2432295.41 3.9
2432297.37 3.9
2432303.45 3.9
2432304.88 3.9
2432313.372 4.0
2432316.4 4.0
2432317.401 4.0
2432318.344 4.0
2432322.39 4.2
2432324.573 3.7
2432325.335 3.8
2432326.355 3.8
2432327.374 3.9
2432328.335 3.9
2432333.342 4.1
2432334.366 4.1
2432335.365 3.9
2432336.75 3.9
2432337.79 4.1
2432345.34 3.9
2432346.317 4.0
2432347.33 4.0
2432348.337 4.0
2432349.328 4.0
2432350.316 4.1
2432351.341 3.8
2432352.323 3.8
2432353.427 3.9
2432354.39 3.9
2432355.346 4.0
2432356.403 3.7
2432357.361 3.8
2432358.336 3.9
2432359.377 4.0
2432359.416 4.1
2432360.327 4.1
2432360.37 4.2
2432360.401 4.2
2432361.344 4.0
2432361.422 3.9
2432362.348 3.7
2432362.392 3.7
2432365.305 4.0
2432365.36 4.1
2432370.348 4.1
2432370.39 4.0
2432371.322 4.2
2432371.365 4.3
2432372.31 3.8
2432372.348 3.7
2432372.384 3.7
2432373.315 3.7
2432373.346 3.7
2432373.384 3.7
2432373.423 3.8
2432374.342 3.8
2432374.38 3.9
2432375.303 4.0
2432375.342 4.0
2432375.384 4.1
2432375.403 4.1
2432376.31 4.2
2432376.349 4.2
2432376.39 4.3
2432377.317 4.0
2432377.356 3.9
2432377.396 3.8
2432378.305 3.8
2432378.35 3.7
2432378.39 3.7
2432378.437 3.8
2432379.301 3.9
2432379.343 3.9
2432379.384 4.0
2432379.427 4.0
2432380.309 4.0
2432380.35 4.0
2432380.387 4.1
2432380.429 4.1
2432382.691 4.1
2432383.296 3.7
2432383.34 3.7
2432383.38 3.7
2432383.411 3.7
2432384.3 3.8
2432384.339 3.8
2432384.383 3.9
2432384.42 3.9
2432385.303 4.1
2432385.346 4.0
2432385.388 3.9
2432385.427 3.9
2432386.3 4.2
2432386.341 4.1
2432386.385 4.1
2432386.423 4.2
2432387.31 4.2
2432387.35 4.3
2432387.387 4.3
2432387.426 4.3
2432388.296 4.0
2432388.34 4.0
2432388.38 3.9
2432388.423 3.8
2432389.309 3.8
2432389.343 3.7
2432389.36 4.0
2432389.386 3.8
2432389.437 3.8
2432390.306 3.8
2432390.346 3.9
2432390.391 4.0
2432390.43 4.0
2432391.293 4.0
2432391.341 4.0
2432391.381 4.1
2432391.44 4.1
2432391.6389 3.9
2432392.289 4.2
2432392.343 4.2
2432392.381 4.3
2432392.424 4.3
2432392.6528 3.8
2432393.293 4.2
2432393.33 4.2
2432393.339 4.1
2432393.381 4.1
2432393.423 4.0
2432394.295 3.7
2432394.338 3.7
2432394.379 3.7
2432394.38 3.9
2432394.6528 3.7
2432395.284 3.8
2432395.329 3.8
2432395.366 3.9
2432395.37 4.0
2432395.411 3.9
2432395.449 3.9
2432395.7 3.7
2432396.39 4.1
2432396.6285 3.8
2432396.7 4.1
2432397.282 4.1
2432397.324 4.2
2432397.377 4.2
2432397.4 4.2
2432397.42 4.3
2432397.45 4.3
2432398.289 4.3
2432398.339 4.2
2432398.36 4.3
2432398.37 4.2
2432398.44 4.1
2432399.4 3.7
2432399.6319 3.7
2432400.7 3.7
2432401.278 3.8
2432401.321 3.9
2432401.361 3.9
2432401.405 3.9
2432401.444 4.0
2432402.275 4.1
2432402.318 4.2
2432402.358 4.2
2432402.404 4.2
2432402.41 4.1
2432402.7 4.2
2432403.283 4.3
2432403.323 4.4
2432403.35 4.2
2432403.365 4.3
2432403.405 4.2
2432403.448 4.2
2432404.278 4.0
2432404.32 4.0
2432404.363 4.0
2432404.417 3.9
2432404.46 3.8
2432404.47 3.8
2432404.7 3.8
2432405.273 3.8
2432405.31 4.0
2432405.314 3.8
2432405.356 3.8
2432405.397 3.7
2432405.439 3.7
2432406.272 3.8
2432406.314 3.8
2432406.33 4.0
2432406.355 3.7
2432406.396 3.7
2432406.437 3.8
2432407.286 4.0
2432407.31 4.1
2432407.323 4.1
2432407.363 4.1
2432407.405 4.1
2432407.446 4.1
2432408.279 4.2
2432408.321 4.2
2432408.362 4.2
2432408.406 4.2
2432408.44 4.2
2432409.308 4.2
2432409.348 4.1
2432409.4 4.1
2432409.406 4.0
2432409.7 4.0
2432410.303 3.7
2432410.4 3.6
2432410.429 3.8
2432410.47 3.9
2432410.6181 3.7
2432411.319 3.9
2432411.361 3.9
2432411.39 3.9
2432411.406 3.9
2432411.6181 3.8
2432412.271 4.0
2432412.313 4.1
2432412.359 4.1
2432412.6146 4.0
2432413.278 4.2
2432413.321 4.2
2432413.35 4.1
2432413.356 4.3
2432413.396 4.3
2432414.341 4.2
2432414.384 4.2
2432414.43 4.3
2432414.437 4.1
2432415.5486 3.7
2432416.266 3.8
2432416.308 3.8
2432416.349 3.7
2432416.39 3.7
2432416.5521 3.8
2432417.265 3.9
2432417.308 3.9
2432417.347 4.0
2432417.422 4.0
2432418.27 4.0
2432418.313 4.0
2432418.33 4.1
2432418.356 4.1
2432418.396 4.1
2432420.259 4.1
2432420.301 4.1
2432420.344 4.0
2432420.383 4.0
2432420.428 4.0
2432420.6285 3.7
2432421.263 3.8
2432421.31 3.7
2432421.348 3.7
2432421.39 3.7
2432421.449 3.7
2432421.5417 3.7
2432422.278 3.8
2432422.315 3.8
2432422.357 3.8
2432422.397 3.9
2432422.44 3.9
2432422.5694 3.8
2432423.26 4.0
2432423.303 4.0
2432423.341 4.0
2432423.386 4.1
2432423.43 4.1
2432423.5625 3.9
2432424.26 4.1
2432424.301 4.1
2432424.343 4.2
2432424.383 4.2
2432424.424 4.3
2432424.6 4.2
2432425.5729 4.1
2432425.7 3.8
2432426.265 3.7
2432426.303 3.7
2432426.344 3.7
2432426.386 3.7
2432426.423 3.8
2432427.5903 3.7
2432428.262 4.0
2432428.305 4.0
2432428.345 4.1
2432428.387 4.1
2432428.43 4.2
2432428.7 3.7
2432429.5972 4.0
2432429.6 4.1
2432430.256 4.4
2432430.294 4.3
2432430.337 4.3
2432430.379 4.2
2432430.419 4.1
2432431.251 4.0
2432431.292 3.9
2432431.334 3.8
2432431.376 3.8
2432431.418 3.7
2432432.253 3.7
2432432.292 3.7
2432432.335 3.7
2432432.375 3.7
2432432.417 3.7
2432433.251 3.8
2432433.29 3.9
2432433.335 3.9
2432433.376 4.0
2432433.419 4.0
2432434.255 4.1
2432434.293 4.1
2432434.335 4.2
2432434.417 4.2
2432435.253 4.2
2432435.295 4.3
2432435.338 4.3
2432435.375 4.3
2432435.421 4.4
2432436.252 4.3
2432436.293 4.2
2432436.334 4.2
2432436.375 4.2
2432436.415 4.1
2432436.448 4.0
2432437.266 3.8
2432437.294 3.7
2432437.329 3.7
2432437.376 3.7
2432437.419 3.7
2432438.254 3.8
2432438.333 3.8
2432438.377 3.8
2432438.6 4.0
2432439.252 4.1
2432439.296 4.1
2432439.336 4.2
2432439.375 4.2
2432439.453 4.2
2432439.5 3.9
2432439.6 3.9
2432440.262 4.3
2432440.295 4.4
2432440.335 4.4
2432440.376 4.5
2432440.419 4.5
2432440.456 4.5
2432441.253 4.6
2432441.292 4.6
2432441.335 4.5
2432441.375 4.5
2432441.418 4.4
2432441.461 4.3
2432442.251 3.8
2432442.294 3.8
2432442.303 3.7
2432442.376 3.7
2432442.419 3.7
2432442.461 3.7
2432443.257 3.8
2432443.293 3.8
2432443.334 3.8
2432443.346 3.8
2432443.376 3.8
2432443.419 3.9
2432443.461 3.9
2432443.5 3.8
2432444.26 4.0
2432444.274 4.0
2432444.336 4.1
2432444.382 4.1
2432444.423 4.1
2432444.461 4.1
2432445.251 4.1
2432445.292 4.2
2432445.335 4.2
2432445.376 4.2
2432445.421 4.3
2432445.461 4.3
2432445.6 4.0
2432446.253 4.4
2432446.292 4.5
2432446.335 4.5
2432446.376 4.6
2432446.418 4.6
2432446.461 4.6
2432446.6 4.2
2432446.6 4.1
2432447.253 3.9
2432447.292 3.9
2432447.335 3.8
2432447.375 3.8
2432447.42 3.7
2432447.46 3.7
2432447.6 3.7
2432448.256 3.7
2432448.285 3.7
2432448.324 3.7
2432448.37 3.7
2432448.405 3.7
2432448.45 3.8
2432448.7 3.9
2432449.268 3.9
2432449.303 3.9
2432449.337 3.9
2432449.377 4.0
2432449.417 4.1
2432449.46 4.1
2432449.6 4.1
2432450.255 4.2
2432450.293 4.2
2432450.336 4.3
2432450.377 4.3
2432450.419 4.4
2432450.46 4.4
2432451.255 4.5
2432451.292 4.5
2432451.334 4.6
2432451.375 4.6
2432451.417 4.6
2432451.5 4.0
2432452.253 4.4
2432452.292 4.3
2432452.334 4.2
2432452.375 4.1
2432452.417 4.0
2432452.6 4.0
2432453.251 3.7
2432453.293 3.7
2432453.335 3.7
2432453.375 3.7
2432453.417 3.7
2432455.251 4.2
2432455.295 4.2
2432455.334 4.2
2432455.375 4.3
2432455.417 4.3
2432456.253 4.4
2432456.293 4.4
2432456.334 4.5
2432456.375 4.5
2432456.418 4.5
2432457.254 4.6
2432457.293 4.6
2432457.335 4.5
2432457.377 4.4
2432457.418 4.3
2432458.255 3.8
2432458.271 3.7
2432458.293 3.7
2432458.335 3.7
2432461.23 4.1
2432462.243 4.6
2432462.284 4.6
2432462.326 4.5
2432463.229 4.2
2432464.21 3.7
2432464.235 3.7
2432464.275 3.7
2432464.317 3.7
2432464.356 3.7
2432464.396 3.7
2432464.436 3.7
2432465.228 3.8
2432465.27 3.8
2432465.311 3.8
2432465.353 3.9
2432465.393 3.9
2432465.5 4.2
2432466.21 4.2
2432466.24 4.1
2432466.3 4.0
2432466.36 3.9
2432467.23 4.1
2432467.235 4.6
2432467.27 4.1
2432467.284 4.6
2432467.326 4.6
2432467.33 4.1
2432467.368 4.5
2432467.413 4.5
2432467.5 4.2
2432468.2 4.4
2432468.242 4.5
2432468.25 4.3
2432468.283 4.4
2432468.323 4.4
2432469.243 3.9
2432469.282 3.8
2432469.323 3.7
2432469.365 3.7
2432469.405 3.7
2432470.311 3.8
2432472.24 4.3
2432472.279 4.3
2432472.32 4.4
2432472.362 4.4
2432475.243 3.8
2432475.285 3.8
2432475.327 3.8
2432476.264 3.9
2432476.306 4.0
2432476.35 4.0
2432476.39 4.0
2432477.241 4.2
2432477.283 4.2
2432477.323 4.2
2432478.279 4.5
2432478.317 4.5
2432478.363 4.6
2432478.4 4.6
2432480.21 3.7
2432480.25 3.7
2432480.293 3.7
2432480.334 3.7
2432480.383 3.7
2432482.249 4.0
2432482.29 4.0
2432482.331 4.1
2432482.373 4.1
2432483.24 4.4
2432483.282 4.4
2432483.323 4.5
2432483.366 4.5
2432484.2 4.2
2432484.246 4.6
2432484.289 4.5
2432484.326 4.4
2432484.381 4.3
2432490.32 3.8
2432491.6 3.6
2432498.34 4.0
2432499.44 4.1
2432499.6 3.6
2432500.33 4.1
2432500.35 4.2
2432502.39 3.6
2432503.23 3.7
2432505.32 4.1
2432508.32 3.7
2432509.6 3.5
2432510.34 4.0
2432525.33 4.0
2432526.23 4.1
2432533.28 3.7
2432534.54 3.7
2432535.33 3.7
2432539.513 3.7
2432547.55 4.1
2432548.21 4.1
2432548.47 4.1
2432550.4938 3.9
2432554.35 4.0
2432566.25 3.5
2432581.5 4.1
2432660.9 4.5
2432687.34 4.1
2432688.36 4.0
2432695.33 3.9
2432695.37 3.8
2432696.34 4.0
2432696.38 4.0
2432698.29 4.2
2432698.33 4.4
2432698.38 4.3
2432700.29 3.8
2432700.33 3.7
2432700.37 3.7
2432700.42 3.7
2432701.35 3.8
2432701.38 3.8
2432703.29 4.1
